gtfs_id,stop_code,name,stop_desc,lat,lon,transport:zone,url,location_type,parent_station,platform_code
1,1,Herschel Street stop 1 near North Quay,,-27.467834,153.019079,1,http://translink.com.au/stop/000001/gtfs/,0,,
10,10,Ann Street stop 10 at King George Square,,-27.468003,153.02397,1,http://translink.com.au/stop/000010/gtfs/,0,,
100,100,Parliament stop 94A Margaret St,,-27.473751,153.026745,1,http://translink.com.au/stop/000100/gtfs/,0,,
1000,1000,Handford Rd near Enborisoff St,,-27.339115,153.043881,4,http://translink.com.au/stop/001000/gtfs/,0,,
10000,10000,Balcara Ave near Allira Cr,,-27.344106,153.024982,4,http://translink.com.au/stop/010000/gtfs/,0,,
10001,10001,"Nudgee Rd at Golf Course, stop 35/32",,-27.372728,153.098237,4,http://translink.com.au/stop/010001/gtfs/,0,,
10002,10002,"Nudgee Rd at Golf Course, stop 32/35",,-27.372787,153.098416,4,http://translink.com.au/stop/010002/gtfs/,0,,
10003,10003,"Approach Rd near Mellifont St, stop 31",,-27.382612,153.090391,4,http://translink.com.au/stop/010003/gtfs/,0,,
10005,10005,"Songbird Way, Lemke Road",,-27.339592,153.042985,4,http://translink.com.au/stop/010005/gtfs/,0,,
10006,10006,Redwood St at Farrant Street,,-27.402593,153.007388,3,http://translink.com.au/stop/010006/gtfs/,0,,
10007,10007,"Ridge St at St Vincents, stop 19",,-27.385924,153.062459,3,http://translink.com.au/stop/010007/gtfs/,0,,
10008,10008,"Ridge St at Scott Street, stop 18",,-27.387328,153.063647,3,http://translink.com.au/stop/010008/gtfs/,0,,
10009,10009,"Ridge St at Scott Street, stop 18",,-27.386816,153.063368,3,http://translink.com.au/stop/010009/gtfs/,0,,
1001,1001,"Queen Street, platform A5",,-27.470552,153.024575,1,http://translink.com.au/stop/001001/gtfs/,0,place_QSBS,A5
10010,10010,"Saint Vincents Rd near Ridge St, stop 19",,-27.385663,153.061812,3,http://translink.com.au/stop/010010/gtfs/,0,,
10011,10011,Goggs Rd near Seventeen Mile Rocks Rd,,-27.535123,152.949066,4,http://translink.com.au/stop/010011/gtfs/,0,,
10013,10013,"Sandgate Rd at Nundah, stop 3",,-27.398972,153.059158,3,http://translink.com.au/stop/010013/gtfs/,0,,
10014,10014,"Bellwood St near Glen Ross Rd, stop 54a",,-27.554417,152.945988,4,http://translink.com.au/stop/010014/gtfs/,0,,
10015,10015,"Bellwood St near Glen Ross Rd, stop 54a",,-27.55428,152.945861,4,http://translink.com.au/stop/010015/gtfs/,0,,
10016,10016,Ridley Rd at Ridley Road South,,-27.352058,153.004353,4,http://translink.com.au/stop/010016/gtfs/,0,,
10017,10017,Ridley Rd at Ridley Road South,,-27.351409,153.004346,4,http://translink.com.au/stop/010017/gtfs/,0,,
10018,10018,Dorville Rd at Dorville North,,-27.345541,153.022563,4,http://translink.com.au/stop/010018/gtfs/,0,,
1002,1002,"Queen Street, platform A6",,-27.470675,153.024755,1,http://translink.com.au/stop/001002/gtfs/,0,place_QSBS,A6
10020,10020,Balcara Ave near Allira Cr,,-27.344441,153.024334,4,http://translink.com.au/stop/010020/gtfs/,0,,
10021,10021,Balcara Ave at Beams - Balcara,,-27.347847,153.027001,4,http://translink.com.au/stop/010021/gtfs/,0,,
10022,10022,Sinnamon Rd at Windermere near Amazons Pl,,-27.532714,152.949326,4,http://translink.com.au/stop/010022/gtfs/,0,,
10023,10023,Kenmore Rd at Norman Street,,-27.524412,152.949985,3,http://translink.com.au/stop/010023/gtfs/,0,,
10024,10024,Queen Elizabeth Dr at Marylin Terrace,,-27.333821,152.955833,5,http://translink.com.au/stop/010024/gtfs/,0,,
10025,10025,Queen Elizabeth Dr at Hero,,-27.335447,152.952908,5,http://translink.com.au/stop/010025/gtfs/,0,,
10026,10026,"Elgar St at Rowton Street, stop 47",,-27.520257,153.071782,3,http://translink.com.au/stop/010026/gtfs/,0,,
10027,10027,"Heidelberg St near Mowbray Tce, stop 14",,-27.481829,153.04623,2,http://translink.com.au/stop/010027/gtfs/,0,,
10028,10028,Taylors Rd near Mitcham St,,-27.417726,152.979364,3,http://translink.com.au/stop/010028/gtfs/,0,,
10029,10029,Handford Rd at Handford - Roghan,,-27.341922,153.041315,4,http://translink.com.au/stop/010029/gtfs/,0,,
1003,1003,"Queen Street, platform A7",,-27.470652,153.024996,1,http://translink.com.au/stop/001003/gtfs/,0,place_QSBS,A7
10031,10031,"Hamilton Rd at Trouts Rd, stop 46",,-27.381369,153.0011,3,http://translink.com.au/stop/010031/gtfs/,0,,
10037,10037,"Avondale Rd at Avondale - Glen Ross, stop 61",,-27.547352,152.943421,4,http://translink.com.au/stop/010037/gtfs/,0,,
10038,10038,"Avondale Rd at Avondale - Northbrook, stop 60",,-27.54525,152.944985,4,http://translink.com.au/stop/010038/gtfs/,0,,
1004,1004,"Queen Street, platform A8",,-27.470526,153.025195,1,http://translink.com.au/stop/001004/gtfs/,0,place_QSBS,A8
10042,10042,"Tarragindi Rd at Sharon Street, stop 41",,-27.542069,153.032086,3,http://translink.com.au/stop/010042/gtfs/,0,,
10043,10043,Queen Elizabeth Dr at Corso Street,,-27.33751,152.950051,5,http://translink.com.au/stop/010043/gtfs/,0,,
10044,10044,"Tarragindi Rd at Sharon Street, stop 41",,-27.54203,153.032237,3,http://translink.com.au/stop/010044/gtfs/,0,,
10045,10045,"Glen Ross Rd at St Amand Street, stop 53",,-27.55125,152.942862,4,http://translink.com.au/stop/010045/gtfs/,0,,
10046,10046,"Glen Ross Rd at Wanata Street, stop 54",,-27.549,152.943339,4,http://translink.com.au/stop/010046/gtfs/,0,,
10047,10047,"Blunder Rd near Rosella St, stop 60A",,-27.598757,152.987852,5,http://translink.com.au/stop/010047/gtfs/,0,,
10049,10049,"Wallaroo Way near Brushtail Cr, stop 61",,-27.606422,152.985126,5,http://translink.com.au/stop/010049/gtfs/,0,,
1005,1005,Queen Elizabeth Dr at Hero Street,,-27.335962,152.952169,5,http://translink.com.au/stop/001005/gtfs/,0,,
10050,10050,"Blunder Rd at Doolandella North, stop 61a",,-27.605895,152.987748,5,http://translink.com.au/stop/010050/gtfs/,0,,
10052,10052,"Azalea St at Barberry St, stop 65",,-27.590417,152.968959,5,http://translink.com.au/stop/010052/gtfs/,0,,
10053,10053,"Rosemary St at Rosemary - Fir, stop 73",,-27.581266,152.974839,5,http://translink.com.au/stop/010053/gtfs/,0,,
10054,10054,"Rosemary St at Holly St, stop 74",,-27.584504,152.975612,5,http://translink.com.au/stop/010054/gtfs/,0,,
10055,10055,"Rosemary St at Inala School, stop 75",,-27.585864,152.975937,5,http://translink.com.au/stop/010055/gtfs/,0,,
10056,10056,"Days Rd at Yarradale Street, stop 2A",,-27.424844,153.007958,2,http://translink.com.au/stop/010056/gtfs/,0,,
10057,10057,"Days Rd at Wilston Road, stop 1A",,-27.425459,153.011306,2,http://translink.com.au/stop/010057/gtfs/,0,,
10058,10058,"Gympie Rd at Aspley South, stop 41",,-27.369999,153.018788,4,http://translink.com.au/stop/010058/gtfs/,0,,
10059,10059,"Gympie Rd near Albany Creek Rd, stop 42",,-27.366169,153.017008,4,http://translink.com.au/stop/010059/gtfs/,0,,
1006,1006,"Queen Street, platform A9",,-27.470372,153.025416,1,http://translink.com.au/stop/001006/gtfs/,0,place_QSBS,A9
10060,10060,Gympie Rd near Gayford St,,-27.362373,153.016939,4,http://translink.com.au/stop/010060/gtfs/,0,,
10061,10061,"Gympie Rd at Gayford Street, stop 44",,-27.359794,153.01665,4,http://translink.com.au/stop/010061/gtfs/,0,,
10062,10062,"Gympie Rd at Brickfield Street, stop 45",,-27.357899,153.016768,4,http://translink.com.au/stop/010062/gtfs/,0,,
10063,10063,Queen Elizabeth Dr at Corso Street,,-27.337395,152.94997,5,http://translink.com.au/stop/010063/gtfs/,0,,
10064,10064,"Gympie Rd at Brickfield Street, stop 45/44",,-27.358884,153.017047,4,http://translink.com.au/stop/010064/gtfs/,0,,
10065,10065,"Tarragindi Rd at Davey Street, stop 40",,-27.541173,153.031658,3,http://translink.com.au/stop/010065/gtfs/,0,,
10066,10066,"Gympie Rd at Aspley Shops, stop 43",,-27.361745,153.017316,4,http://translink.com.au/stop/010066/gtfs/,0,,
10067,10067,"Gympie Rd at Aspley, stop 43",,-27.362485,153.017317,4,http://translink.com.au/stop/010067/gtfs/,0,,
10070,10070,Englefield Rd at Idriess Street,,-27.557877,152.974401,4,http://translink.com.au/stop/010070/gtfs/,0,,
10071,10071,Queen Elizabeth Dr at Marylin Terrace,,-27.334101,152.955919,5,http://translink.com.au/stop/010071/gtfs/,0,,
10072,10072,Englefield Rd at Idriess Street,,-27.557644,152.974913,4,http://translink.com.au/stop/010072/gtfs/,0,,
10073,10073,Englefield Rd at Lucock Street,,-27.558152,152.972385,4,http://translink.com.au/stop/010073/gtfs/,0,,
10074,10074,Englefield Rd at Englefield West,,-27.558746,152.970057,4,http://translink.com.au/stop/010074/gtfs/,0,,
10075,10075,"Dowse St near Charlotte St, stop 5",,-27.461167,153.00916,2,http://translink.com.au/stop/010075/gtfs/,0,,
10076,10076,"Dowse St near Charlotte St, stop 5",,-27.461278,153.009262,2,http://translink.com.au/stop/010076/gtfs/,0,,
10077,10077,"Enoggera Rd at Newmarket, stop 20",,-27.437667,153.007261,2,http://translink.com.au/stop/010077/gtfs/,0,,
10078,10078,"Roma St at Upper Roma Street, stop 3",,-27.466129,153.015439,1,http://translink.com.au/stop/010078/gtfs/,0,,
10079,10079,"Mollison St near Melbourne St, stop 5",,-27.477055,153.011924,1,http://translink.com.au/stop/010079/gtfs/,0,,
1008,1008,"Queen Street, platform C2",,-27.470357,153.025136,1,http://translink.com.au/stop/001008/gtfs/,0,place_QSBS,C2
10082,10082,"Enoggera, platform B1",,-27.420314,152.991869,2/3,http://translink.com.au/stop/010082/gtfs/,0,place_INTENO,B1
10083,10083,"Enoggera, platform C",,-27.420473,152.99223,2/3,http://translink.com.au/stop/010083/gtfs/,0,place_INTENO,C
10084,10084,"Enoggera, platform D",,-27.420524,152.992347,2/3,http://translink.com.au/stop/010084/gtfs/,0,place_INTENO,D
10089,10089,"Ernest St at Brisbane State High, stop 3",,-27.480461,153.019665,1,http://translink.com.au/stop/010089/gtfs/,0,,
1009,1009,"Queen Street, platform C1",,-27.470371,153.024839,1,http://translink.com.au/stop/001009/gtfs/,0,place_QSBS,C1
10090,10090,Albany Creek Rd at Bangalow Street,,-27.359747,153.002629,4,http://translink.com.au/stop/010090/gtfs/,0,,
10093,10093,Englefield Rd at Englefield West,,-27.558645,152.969912,4,http://translink.com.au/stop/010093/gtfs/,0,,
10096,10096,"Tingal Rd at Wynnum North State School, stop 10/5",,-27.434366,153.166299,4,http://translink.com.au/stop/010096/gtfs/,0,,
10097,10097,Manly Rd near Preston Rd,,-27.459064,153.176892,4,http://translink.com.au/stop/010097/gtfs/,0,,
10098,10098,"Tingal Rd at Wynnum North State School, stop 10/5",,-27.43482,153.166316,4,http://translink.com.au/stop/010098/gtfs/,0,,
10099,10099,Manly Rd near Fisher St stop 70,,-27.458586,153.177174,4,http://translink.com.au/stop/010099/gtfs/,0,,
101,101,William Street stop 101 near Margaret St,,-27.474139,153.025325,1,http://translink.com.au/stop/000101/gtfs/,0,,
1010,1010,"Queen Street, platform B1",,-27.470161,153.02477,1,http://translink.com.au/stop/001010/gtfs/,0,place_QSBS,B1
10100,10100,"Hamilton Rd at Unmack Street, stop 50",,-27.387543,153.041435,3/4,http://translink.com.au/stop/010100/gtfs/,0,,
10101,10101,Old Northern Rd at Everton Junction near Drake st,,-27.399706,152.986175,3,http://translink.com.au/stop/010101/gtfs/,0,,
10103,10103,Hamilton Rd at Chermside,,-27.386058,153.03162,3/4,http://translink.com.au/stop/010103/gtfs/,0,,
10104,10104,"Hamilton Rd at Corrie Street, stop 51",,-27.387041,153.038887,3/4,http://translink.com.au/stop/010104/gtfs/,0,,
10106,10106,"Nudgee Rd near Allen St, stop 29",,-27.436634,153.070864,2,http://translink.com.au/stop/010106/gtfs/,0,,
10107,10107,"Osborne Rd at Osborne North, stop 51",,-27.40267,152.979171,3,http://translink.com.au/stop/010107/gtfs/,0,,
10108,10108,"Whites Rd at Curtis Street, stop 71",,-27.460225,153.177578,4,http://translink.com.au/stop/010108/gtfs/,0,,
10109,10109,"Whites Rd at Curtis Street, stop 71",,-27.460666,153.177886,4,http://translink.com.au/stop/010109/gtfs/,0,,
1011,1011,"Queen Street, platform B2",,-27.47007,153.02489,1,http://translink.com.au/stop/001011/gtfs/,0,place_QSBS,B2
10110,10110,"Whites Rd at Gannon Avenue, stop 72",,-27.461492,153.179042,4,http://translink.com.au/stop/010110/gtfs/,0,,
10111,10111,"Whites Rd at Manly Gardens, stop 73",,-27.463601,153.180486,4,http://translink.com.au/stop/010111/gtfs/,0,,
10112,10112,"Whites Rd at Manly Gardens, stop 73",,-27.463498,153.180593,4,http://translink.com.au/stop/010112/gtfs/,0,,
10113,10113,"Whites Rd at Gannon Avenue, stop 72",,-27.461867,153.179271,4,http://translink.com.au/stop/010113/gtfs/,0,,
10114,10114,"Whites Rd at Wynnum Hospital, stop 74",,-27.46461,153.181093,4,http://translink.com.au/stop/010114/gtfs/,0,,
10115,10115,"Whites Rd at Wynnum Hospital, stop 74",,-27.464867,153.181053,4,http://translink.com.au/stop/010115/gtfs/,0,,
10116,10116,"Whites Rd at Hindes Street, stop 75",,-27.466314,153.181848,4,http://translink.com.au/stop/010116/gtfs/,0,,
10117,10117,"Whites Rd at Hindes Street, stop 75",,-27.466511,153.181784,4,http://translink.com.au/stop/010117/gtfs/,0,,
10118,10118,"Tryon St at Centre Tryon Street, stop 80",,-27.56073,153.086874,3,http://translink.com.au/stop/010118/gtfs/,0,,
10119,10119,Albany Creek Rd at Bangalow Street,,-27.35946,153.002571,4,http://translink.com.au/stop/010119/gtfs/,0,,
10120,10120,"Andrew St near Ronald St, stop 100",,-27.445804,153.170164,4,http://translink.com.au/stop/010120/gtfs/,0,,
10121,10121,"Oceana Tce at Lota House, stop 81",,-27.463218,153.188237,4,http://translink.com.au/stop/010121/gtfs/,0,,
10122,10122,"Creek Rd at Fursden Road, stop 47",,-27.485727,153.098928,3,http://translink.com.au/stop/010122/gtfs/,0,,
10123,10123,"Creek Rd at Carindale Tennis Centre, stop 46",,-27.487765,153.100114,3,http://translink.com.au/stop/010123/gtfs/,0,,
10125,10125,"Stanley Rd at Pembroke Street, stop 42",,-27.488892,153.092815,3,http://translink.com.au/stop/010125/gtfs/,0,,
10126,10126,"Stanley Rd at Pembroke Street, stop 42",,-27.488806,153.093113,3,http://translink.com.au/stop/010126/gtfs/,0,,
10127,10127,Douglas St at Douglas St Central,,-27.562761,152.970352,4,http://translink.com.au/stop/010127/gtfs/,0,,
10128,10128,Douglas St at Douglas St Central,,-27.563706,152.97044,4,http://translink.com.au/stop/010128/gtfs/,0,,
10129,10129,Douglas St at Douglas St South,,-27.565391,152.971001,4,http://translink.com.au/stop/010129/gtfs/,0,,
1013,1013,"Queen Street, platform B4",,-27.469884,153.025099,1,http://translink.com.au/stop/001013/gtfs/,0,place_QSBS,B4
10130,10130,Strathmore St near Caithness St,,-27.403857,153.030209,3,http://translink.com.au/stop/010130/gtfs/,0,,
10131,10131,Douglas St at Douglas St South,,-27.565368,152.97085,4,http://translink.com.au/stop/010131/gtfs/,0,,
10132,10132,"Crichton St near Park Rd, stop 27",,-27.523766,153.018463,2,http://translink.com.au/stop/010132/gtfs/,0,,
10133,10133,"Moggill Rd at Stamford Road, stop 22/23",,-27.497417,152.974393,2/3,http://translink.com.au/stop/010133/gtfs/,0,,
10134,10134,"Brassey St near Lamington Ave, stop 31",,-27.430397,153.073016,2,http://translink.com.au/stop/010134/gtfs/,0,,
10135,10135,"Tarragindi Rd at Davey Street, stop 40",,-27.541276,153.031491,3,http://translink.com.au/stop/010135/gtfs/,0,,
10136,10136,"Stanley Rd at Arrol Street, stop 38",,-27.48728,153.082346,2,http://translink.com.au/stop/010136/gtfs/,0,,
10137,10137,Albany Creek Rd at Leitchs Road,,-27.346154,152.976061,4,http://translink.com.au/stop/010137/gtfs/,0,,
10138,10138,South Pine Rd at Hylacola,,-27.345073,152.962301,4,http://translink.com.au/stop/010138/gtfs/,0,,
10139,10139,"Buzacott St near Buckley St, stop 48a",,-27.507686,153.098234,3,http://translink.com.au/stop/010139/gtfs/,0,,
1014,1014,Goggs Rd at Windermere Village Shopping Centre,,-27.535238,152.949178,4,http://translink.com.au/stop/001014/gtfs/,0,,
10140,10140,Old Cleveland Rd at Belmont Primary School,,-27.502254,153.114637,3,http://translink.com.au/stop/010140/gtfs/,0,,
10141,10141,"Heidelberg St at Heath Street, stop 15",,-27.480224,153.046532,2,http://translink.com.au/stop/010141/gtfs/,0,,
10142,10142,"Harrison St near McConnell St, stop 40c",,-27.443687,153.060065,2,http://translink.com.au/stop/010142/gtfs/,0,,
10143,10143,"Byron St near Apollo Rd, stop 41",,-27.443898,153.063369,2,http://translink.com.au/stop/010143/gtfs/,0,,
10144,10144,"Apollo Rd at Shakespeare Street, stop 39",,-27.446394,153.063316,2,http://translink.com.au/stop/010144/gtfs/,0,,
10145,10145,"Heidelberg St at Heath Street, stop 15",,-27.480205,153.046659,2,http://translink.com.au/stop/010145/gtfs/,0,,
10146,10146,"Heidelberg St near Mowbray Tce, stop 14",,-27.481976,153.046325,2,http://translink.com.au/stop/010146/gtfs/,0,,
10148,10148,Albany Creek Rd at Hawkins,,-27.347822,152.978127,4,http://translink.com.au/stop/010148/gtfs/,0,,
10149,10149,Albany Creek Rd at Hawkins,,-27.346884,152.977335,4,http://translink.com.au/stop/010149/gtfs/,0,,
1015,1015,"Queen Street, platform B5",,-27.469797,153.025212,1,http://translink.com.au/stop/001015/gtfs/,0,place_QSBS,B5
10150,10150,"Hampden St at Hopetoun Street, stop 30",,-27.428782,153.074426,2,http://translink.com.au/stop/010150/gtfs/,0,,
10151,10151,"Gerler Rd at Dorames Street, stop 37/36",,-27.419184,153.072921,2,http://translink.com.au/stop/010151/gtfs/,0,,
10152,10152,"Waterworks Rd at Girraween Grove, stop 21/22",,-27.448078,152.981618,2,http://translink.com.au/stop/010152/gtfs/,0,,
10153,10153,"Waterworks Rd at Ashgrove, stop 17",,-27.445555,152.9928,2,http://translink.com.au/stop/010153/gtfs/,0,,
10154,10154,"Kaloma Rd at Kaloma - Harward, stop 38",,-27.436464,152.942708,3,http://translink.com.au/stop/010154/gtfs/,0,,
10155,10155,"Kaloma Rd at Woorama Rd, stop 39",,-27.435988,152.940412,3,http://translink.com.au/stop/010155/gtfs/,0,,
10156,10156,"Hilder Rd at Kaloma - Hilder, stop 41",,-27.436321,152.935247,3,http://translink.com.au/stop/010156/gtfs/,0,,
10157,10157,"Waterworks Rd at Hilder Road, stop 46",,-27.442044,152.938733,3,http://translink.com.au/stop/010157/gtfs/,0,,
10158,10158,"Waterworks Rd at Hilder Road, stop 46",,-27.442195,152.938726,3,http://translink.com.au/stop/010158/gtfs/,0,,
10160,10160,"Waterworks Rd at Girraween Grove, stop 21",,-27.4475,152.982734,2,http://translink.com.au/stop/010160/gtfs/,0,,
10161,10161,"Koorong St at Devonhill St, stop 37",,-27.453547,152.95002,3,http://translink.com.au/stop/010161/gtfs/,0,,
10162,10162,"Musgrave Rd at Red Hill Shops, stop 8",,-27.455044,153.006987,2,http://translink.com.au/stop/010162/gtfs/,0,,
10163,10163,"Lutwyche Rd at Old Council Chambers, stop 16",,-27.429326,153.032396,2,http://translink.com.au/stop/010163/gtfs/,0,,
10164,10164,"Lutwyche Rd at Maygar Street, stop 17",,-27.427302,153.032244,2,http://translink.com.au/stop/010164/gtfs/,0,,
10165,10165,"Carberry St near Thomas St, stop 25C",,-27.427037,153.014822,2,http://translink.com.au/stop/010165/gtfs/,0,,
10166,10166,"Days Rd at Yarradale Street, stop 2A",,-27.42499,153.008154,2,http://translink.com.au/stop/010166/gtfs/,0,,
10167,10167,Queen Elizabeth Dr at Eatonvale,,-27.343729,152.950269,5,http://translink.com.au/stop/010167/gtfs/,0,,
10168,10168,"Grange Rd at Raymont Road, stop 27",,-27.420919,153.015186,2,http://translink.com.au/stop/010168/gtfs/,0,,
10170,10170,Chermside Shopping Centre interchange B,,-27.385549,153.031285,3/4,http://translink.com.au/stop/010170/gtfs/,0,place_INTCHE,B
10171,10171,Chermside Shopping Centre interchange E,,-27.38574,153.031711,3/4,http://translink.com.au/stop/010171/gtfs/,0,place_INTCHE,E
10173,10173,Chermside Shopping Centre interchange A,,-27.385581,153.031522,3/4,http://translink.com.au/stop/010173/gtfs/,0,place_INTCHE,A
10174,10174,"Lutwyche Rd at Lutwyche, stop 20",,-27.421776,153.033784,2,http://translink.com.au/stop/010174/gtfs/,0,,
10175,10175,Albany Creek Rd at Pinnaroo,,-27.353055,152.991885,4,http://translink.com.au/stop/010175/gtfs/,0,,
10177,10177,"Carwoola St at Bardon, stop 22",,-27.464524,152.968122,2,http://translink.com.au/stop/010177/gtfs/,0,,
10178,10178,Albany Creek Rd at Pinnaroo,,-27.352974,152.991045,4,http://translink.com.au/stop/010178/gtfs/,0,,
10179,10179,"Latrobe Tce at Old Ithaca Fire, stop 9",,-27.458818,152.999818,2,http://translink.com.au/stop/010179/gtfs/,0,,
10180,10180,"Latrobe Tce at Paddington Central, stop 10",,-27.459242,152.99807,2,http://translink.com.au/stop/010180/gtfs/,0,,
10181,10181,"MacGregor Tce at Bardon, stop 15",,-27.458126,152.986375,2,http://translink.com.au/stop/010181/gtfs/,0,,
10182,10182,Old Cleveland Rd at Burke Street stop 25,,-27.492161,153.063752,2,http://translink.com.au/stop/010182/gtfs/,0,,
10183,10183,"Zahel St at Williams Field, stop 40",,-27.492969,153.100686,3,http://translink.com.au/stop/010183/gtfs/,0,,
10185,10185,"Old Cleveland Rd at Coorparoo, stop 23",,-27.494888,153.058817,2,http://translink.com.au/stop/010185/gtfs/,0,,
10186,10186,Elizabeth Dr at Saraband Drive,,-27.341156,152.948695,5,http://translink.com.au/stop/010186/gtfs/,0,,
10187,10187,"Jones Rd at Hill Crescent, stop 35/36",,-27.496928,153.088418,3,http://translink.com.au/stop/010187/gtfs/,0,,
10188,10188,"Jones Rd at Hill Crescent, stop 35/36",,-27.496744,153.088576,3,http://translink.com.au/stop/010188/gtfs/,0,,
10189,10189,"Old Cleveland Rd at Stones Corner Library, stop 17",,-27.498482,153.043671,2,http://translink.com.au/stop/010189/gtfs/,0,,
1019,1019,"Burilda St at Derby Street, stop 45",,-27.419561,153.068326,2,http://translink.com.au/stop/001019/gtfs/,0,,
10190,10190,Old Cleveland Rd at Coorparoo stop 23,,-27.494703,153.058566,2,http://translink.com.au/stop/010190/gtfs/,0,,
10191,10191,"Kingsford Smith Dr at Smithy, stop 41",,-27.428694,153.097206,3,http://translink.com.au/stop/010191/gtfs/,0,,
10192,10192,"Chapel Hill Rd near Neptune St, stop 1",,-27.506499,152.952289,3,http://translink.com.au/stop/010192/gtfs/,0,,
10193,10193,Bedivere St at Lindisfarne Street,,-27.493604,153.108084,3,http://translink.com.au/stop/010193/gtfs/,0,,
10194,10194,Bedivere St at Lindisfarne Street,,-27.493423,153.107995,3,http://translink.com.au/stop/010194/gtfs/,0,,
10195,10195,"Gallipoli Rd at Buzacott Street, stop 48a",,-27.507674,153.097374,3,http://translink.com.au/stop/010195/gtfs/,0,,
10196,10196,"Edmondstone Rd at Parkview, stop 14",,-27.44296,153.041118,2,http://translink.com.au/stop/010196/gtfs/,0,,
10197,10197,"Edmondstone Rd at Parkview, stop 14",,-27.443455,153.041287,2,http://translink.com.au/stop/010197/gtfs/,0,,
10198,10198,Albany Creek Rd at Aspley Bowl,,-27.362708,153.008572,4,http://translink.com.au/stop/010198/gtfs/,0,,
10199,10199,Albany Creek Rd at Aspley Bowl,,-27.362408,153.008554,4,http://translink.com.au/stop/010199/gtfs/,0,,
1020,1020,"Upper Roma St near Quay St, stop 3",,-27.46622,153.013917,1,http://translink.com.au/stop/001020/gtfs/,0,,
10200,10200,"Pinelands Rd at Barney Street, stop 70/71",,-27.593948,153.059661,4,http://translink.com.au/stop/010200/gtfs/,0,,
10201,10201,"Pinelands Rd at Barney Street, stop 71/70",,-27.594033,153.059318,4,http://translink.com.au/stop/010201/gtfs/,0,,
10204,10204,"Compton Rd at Sunnybank Hills Shops, stop 83",,-27.611476,153.057082,5,http://translink.com.au/stop/010204/gtfs/,0,,
10205,10205,"Compton Rd at Sunnybank Hills Shops, stop 83",,-27.611788,153.05743,5,http://translink.com.au/stop/010205/gtfs/,0,,
10208,10208,"Compton Rd at Frizzell Street, stop 85",,-27.611128,153.063436,5,http://translink.com.au/stop/010208/gtfs/,0,,
10209,10209,"Compton Rd at Frizzell Street, stop 85",,-27.611455,153.062966,5,http://translink.com.au/stop/010209/gtfs/,0,,
1021,1021,"Wickham St at Light Street, stop 7",,-27.452271,153.038857,1,http://translink.com.au/stop/001021/gtfs/,0,,
10210,10210,"Compton Rd at Kyabra Street, stop 86",,-27.611233,153.068824,5,http://translink.com.au/stop/010210/gtfs/,0,,
10211,10211,"Compton Rd near Kyabra Street, stop 86",,-27.61161,153.069371,5,http://translink.com.au/stop/010211/gtfs/,0,,
10212,10212,"Eisenhower St at Park, stop 87",,-27.612344,153.071125,5,http://translink.com.au/stop/010212/gtfs/,0,,
10213,10213,"Roosevelt Dr at Park, stop 87",,-27.612354,153.070748,5,http://translink.com.au/stop/010213/gtfs/,0,,
10214,10214,"Eisenhower St near Hoover Ct, stop 88",,-27.614124,153.071373,5,http://translink.com.au/stop/010214/gtfs/,0,,
10215,10215,"Roosevelt Dr near Penson St, stop 88",,-27.614436,153.07036,5,http://translink.com.au/stop/010215/gtfs/,0,,
10216,10216,"Harrison St at Washington Place, stop 90",,-27.618659,153.071322,5,http://translink.com.au/stop/010216/gtfs/,0,,
10217,10217,"Harrison St at Truman Court, stop 89",,-27.616026,153.071822,5,http://translink.com.au/stop/010217/gtfs/,0,,
10221,10221,"Gowan Rd at Calam North, stop 35",,-27.615961,153.061242,5,http://translink.com.au/stop/010221/gtfs/,0,,
10223,10223,"Appleby Rd at Quandeine Street, stop 34",,-27.405852,153.008664,3,http://translink.com.au/stop/010223/gtfs/,0,,
10225,10225,Gowan Rd at Pennant Hills,,-27.621529,153.060232,5,http://translink.com.au/stop/010225/gtfs/,0,,
10226,10226,"Stanley Rd at Sage Street, stop 41",,-27.488648,153.091103,3,http://translink.com.au/stop/010226/gtfs/,0,,
10227,10227,"Stanley Rd at Lunga Street, stop 40",,-27.488282,153.088507,2/3,http://translink.com.au/stop/010227/gtfs/,0,,
10228,10228,Stanley St E at Coorparoo Secondary College,,-27.487205,153.054765,2,http://translink.com.au/stop/010228/gtfs/,0,,
10229,10229,"Stringybark Dr at Martindale Street, stop 47",,-27.373884,153.005958,4,http://translink.com.au/stop/010229/gtfs/,0,,
1023,1023,"Appleby Rd at Quandeine Street, stop 34",,-27.406002,153.00849,3,http://translink.com.au/stop/001023/gtfs/,0,,
10230,10230,"Perth St at St Thomas Primary, stop 31",,-27.486446,153.073022,2,http://translink.com.au/stop/010230/gtfs/,0,,
10231,10231,"Oateson Skyline Dr at Darcy Road, stop 40",,-27.478969,153.071086,2,http://translink.com.au/stop/010231/gtfs/,0,,
10233,10233,"Creek Rd at Carindale Tennis Centre, stop 46",,-27.48752,153.099605,3,http://translink.com.au/stop/010233/gtfs/,0,,
10234,10234,"Creek Rd at Fursden Road, stop 47",,-27.485915,153.098672,3,http://translink.com.au/stop/010234/gtfs/,0,,
10235,10235,"Creek Rd near Foxmont Dr, stop 50",,-27.48029,153.095559,3,http://translink.com.au/stop/010235/gtfs/,0,,
10236,10236,Felstead St at Heflin Street,,-27.400825,152.995507,3,http://translink.com.au/stop/010236/gtfs/,0,,
